2023-11-18 11:47:11,334 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\output.log
2023-11-18 11:47:11,334 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\wandb-summary.json
2023-11-18 11:47:11,335 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\media
2023-11-18 11:47:11,335 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\media\graph
2023-11-18 11:47:11,561 INFO    wandb-upload_0:11080 [upload_job.py:push():131] Uploaded file C:\Users\celin\AppData\Local\Temp\tmp9i5xze0hwandb\50qopmqj-wandb-metadata.json
2023-11-18 11:47:11,838 INFO    wandb-upload_1:11080 [upload_job.py:push():131] Uploaded file C:\Users\celin\AppData\Local\Temp\tmp9i5xze0hwandb\x6dzxoid-media/graph/graph_summary_b08075599a41ef9d6d7b.graph.json
2023-11-18 11:47:12,268 INFO    wandb-upload_0:11080 [upload_job.py:push():131] Uploaded file C:\Users\celin\AppData\Local\Temp\tmp9i5xze0hwandb\4rywzur3-media/graph/graph_summary_b08075599a41ef9d6d7b.graph.json
2023-11-18 11:47:13,071 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 11:47:13,071 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 11:47:13,071 DEBUG   SenderThread:11080 [sender.py:send():380] send: history
2023-11-18 11:47:13,071 DEBUG   SenderThread:11080 [sender.py:send_request():407] send_request: summary_record
2023-11-18 11:47:13,071 INFO    SenderThread:11080 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-18 11:47:13,071 DEBUG   SenderThread:11080 [sender.py:send_request():407] send_request: summary_record
2023-11-18 11:47:13,078 INFO    SenderThread:11080 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-18 11:47:13,079 DEBUG   SenderThread:11080 [sender.py:send_request():407] send_request: summary_record
2023-11-18 11:47:13,080 INFO    SenderThread:11080 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-18 11:47:13,361 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\output.log
2023-11-18 11:47:13,362 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\wandb-summary.json
2023-11-18 11:47:13,362 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\model-best.h5
2023-11-18 11:47:13,593 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: status_report
2023-11-18 11:47:13,800 INFO    wandb-upload_1:11080 [upload_job.py:push():131] Uploaded file C:\Users\celin\AppData\Local\Temp\tmp9i5xze0hwandb\8edz3u9q-model-best.h5
2023-11-18 11:47:13,900 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: log_artifact
2023-11-18 11:47:13,900 DEBUG   SenderThread:11080 [sender.py:send_request():407] send_request: log_artifact
2023-11-18 11:47:15,151 INFO    wandb-upload_0:11080 [upload_job.py:push():89] Uploaded file C:\Users\celin\AppData\Local\wandb\wandb\artifacts\staging\tmpzexrl_17
2023-11-18 11:47:15,166 INFO    wandb-upload_4:11080 [upload_job.py:push():89] Uploaded file C:\Users\celin\AppData\Local\wandb\wandb\artifacts\staging\tmpa2p0i0hc
2023-11-18 11:47:15,170 INFO    wandb-upload_1:11080 [upload_job.py:push():89] Uploaded file C:\Users\celin\AppData\Local\wandb\wandb\artifacts\staging\tmpza0cj9ov
2023-11-18 11:47:15,283 INFO    wandb-upload_2:11080 [upload_job.py:push():89] Uploaded file C:\Users\celin\AppData\Local\wandb\wandb\artifacts\staging\tmpd_4zshx0
2023-11-18 11:47:15,309 INFO    wandb-upload_3:11080 [upload_job.py:push():89] Uploaded file C:\Users\celin\AppData\Local\wandb\wandb\artifacts\staging\tmp45kpod01
2023-11-18 11:47:15,367 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\output.log
2023-11-18 11:47:15,843 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 11:47:15,843 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 11:47:16,124 INFO    SenderThread:11080 [sender.py:send_request_log_artifact():1446] logged artifact model-blooming-surf-3 - {'id': 'QXJ0aWZhY3Q6NjQyNTAzOTUw', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExNjkyNTYwNQ==', 'latestArtifact': None}}
2023-11-18 11:47:16,124 DEBUG   SenderThread:11080 [sender.py:send():380] send: history
2023-11-18 11:47:16,124 DEBUG   SenderThread:11080 [sender.py:send_request():407] send_request: summary_record
2023-11-18 11:47:16,125 INFO    SenderThread:11080 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-18 11:47:16,125 DEBUG   SenderThread:11080 [sender.py:send_request():407] send_request: summary_record
2023-11-18 11:47:16,125 INFO    SenderThread:11080 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-18 11:47:16,125 DEBUG   SenderThread:11080 [sender.py:send_request():407] send_request: summary_record
2023-11-18 11:47:16,127 INFO    SenderThread:11080 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-18 11:47:16,381 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\model-best.h5
2023-11-18 11:47:16,382 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\wandb-summary.json
2023-11-18 11:47:16,382 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\model-best\saved_model.pb
2023-11-18 11:47:16,382 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\model-best\keras_metadata.pb
2023-11-18 11:47:16,382 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\model-best\variables\variables.index
2023-11-18 11:47:16,383 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\model-best\fingerprint.pb
2023-11-18 11:47:16,383 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\model-best\variables\variables.data-00000-of-00001
2023-11-18 11:47:16,383 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\model-best\variables
2023-11-18 11:47:16,383 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\model-best\assets
2023-11-18 11:47:16,383 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_created():271] file/dir created: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\model-best
2023-11-18 11:47:16,541 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: log_artifact
2023-11-18 11:47:16,541 DEBUG   SenderThread:11080 [sender.py:send_request():407] send_request: log_artifact
2023-11-18 11:47:17,222 INFO    wandb-upload_4:11080 [upload_job.py:push():86] Skipped uploading C:\Users\celin\AppData\Local\wandb\wandb\artifacts\staging\tmp2b7yxy9j
2023-11-18 11:47:17,385 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\output.log
2023-11-18 11:47:17,696 INFO    wandb-upload_0:11080 [upload_job.py:push():89] Uploaded file C:\Users\celin\AppData\Local\wandb\wandb\artifacts\staging\tmph25knglp
2023-11-18 11:47:17,702 INFO    wandb-upload_3:11080 [upload_job.py:push():89] Uploaded file C:\Users\celin\AppData\Local\wandb\wandb\artifacts\staging\tmpaiflmy34
2023-11-18 11:47:17,764 INFO    wandb-upload_2:11080 [upload_job.py:push():89] Uploaded file C:\Users\celin\AppData\Local\wandb\wandb\artifacts\staging\tmp0x70b5ny
2023-11-18 11:47:17,766 INFO    wandb-upload_1:11080 [upload_job.py:push():89] Uploaded file C:\Users\celin\AppData\Local\wandb\wandb\artifacts\staging\tmpvikmsjv6
2023-11-18 11:47:18,523 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 11:47:18,523 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 11:47:18,612 INFO    SenderThread:11080 [sender.py:send_request_log_artifact():1446] logged artifact model-blooming-surf-3 - {'id': 'QXJ0aWZhY3Q6NjQyNTAzOTcw', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExNjkyNTYwNQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjQyNTAzOTUw', 'versionIndex': 0}}}
2023-11-18 11:47:18,613 DEBUG   SenderThread:11080 [sender.py:send():380] send: history
2023-11-18 11:47:18,613 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: status_report
2023-11-18 11:47:18,613 DEBUG   SenderThread:11080 [sender.py:send_request():407] send_request: summary_record
2023-11-18 11:47:18,615 INFO    SenderThread:11080 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-18 11:47:19,399 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\output.log
2023-11-18 11:47:19,399 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\wandb-summary.json
2023-11-18 11:47:20,618 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 11:47:20,618 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: partial_history
2023-11-18 11:47:20,618 DEBUG   SenderThread:11080 [sender.py:send():380] send: history
2023-11-18 11:47:20,618 DEBUG   SenderThread:11080 [sender.py:send_request():407] send_request: summary_record
2023-11-18 11:47:20,628 INFO    SenderThread:11080 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-18 11:47:20,628 DEBUG   SenderThread:11080 [sender.py:send_request():407] send_request: summary_record
2023-11-18 11:47:20,629 INFO    SenderThread:11080 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-18 11:47:20,631 DEBUG   SenderThread:11080 [sender.py:send_request():407] send_request: summary_record
2023-11-18 11:47:20,632 INFO    SenderThread:11080 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-18 11:47:21,328 DEBUG   HandlerThread:11080 [handler.py:handle_request():146] handle_request: log_artifact
2023-11-18 11:47:21,328 DEBUG   SenderThread:11080 [sender.py:send_request():407] send_request: log_artifact
2023-11-18 11:47:21,415 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\model-best.h5
2023-11-18 11:47:21,418 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\output.log
2023-11-18 11:47:21,418 INFO    Thread-33 :11080 [dir_watcher.py:_on_file_modified():288] file/dir modified: c:\Users\celin\OneDrive\Escritorio\TP3-IA\wandb\run-20231118_114701-2mw2k7ho\files\wandb-summary.json
2023-11-18 11:47:22,020 INFO    wandb-upload_0:11080 [upload_job.py:push():86] Skipped uploading C:\Users\celin\AppData\Local\wandb\wandb\artifacts\staging\tmpbp5q6emi
2023-11-18 11:47:22,418 INFO    wandb-upload_4:11080 [upload_job.py:push():89] Uploaded file C:\Users\celin\AppData\Local\wandb\wandb\artifacts\staging\tmpmpb2pwtx
2023-11-18 11:47:22,450 INFO    wandb-upload_1:11080 [upload_job.py:push():89] Uploaded file C:\Users\celin\AppData\Local\wandb\wandb\artifacts\staging\tmpmyl09e6r
2023-11-18 11:47:22,479 INFO    wandb-upload_2:11080 [upload_job.py:push():89] Uploaded file C:\Users\celin\AppData\Local\wandb\wandb\artifacts\staging\tmphm5i5yso
2023-11-18 11:47:22,580 INFO    wandb-upload_3:11080 [upload_job.py:push():89] Uploaded file C:\Users\celin\AppData\Local\wandb\wandb\artifacts\staging\tmp6__fmobi
